zuj,orp,cnt,x,y,name
583472,6208,108,1175961.6429629629,607522.8096296294,Němčičky
561592,5101,307,974861.1943322476,728270.7673941371,Horní Libchava
532452,2109,591,1034585.8771404397,770491.4165820635,Kamenné Žehrovice
582654,6201,158,1143214.796772152,586145.9463924052,Vilémovice
557846,3209,273,1082446.2625274719,817292.6743223439,Chválenice
578118,5307,65,1084698.454153846,621519.9038461539,Chotovice
573388,5209,97,1017366.3459793814,625022.1454639176,Litoboř
531511,2111,278,1027009.3669064743,745323.994028777,Zlončice
534013,2112,512,1077219.2648242186,690003.7352734372,Černíny
529672,2120,87,1093651.805402299,789608.0313793102,Bezděkov pod Třemšínem
572616,5307,72,1081579.44,614861.5927777779,Tržek
538647,2111,613,1026671.6509461656,743284.6011092986,Postřižín
598895,3101,166,1108191.533012047,791037.3261445782,Bezdědovice
540030,7102,834,1050632.5106235011,548717.086402878,Lipová-lázně
534421,2102,157,1059483.894522293,778609.0161783443,Bavoryně
585661,7213,358,1172535.746396648,516285.6420670393,Provodov
568341,8117,119,1091918.1351260503,501635.51798319316,Uhlířov
544591,3115,461,1131771.865444685,758652.5910629068,Chrášťany
588237,6115,92,1121014.9980434785,639544.8620652175,Sazomín
548898,5207,103,1017851.1206796115,688314.2266990292,Rokytňany
509574,8117,420,1082355.039571428,492278.0330952381,Oldřišov
558028,3210,303,1091420.8994389435,830788.4901320129,Lužany
584096,6216,274,1161678.3749270071,587626.0994160583,Velatice
594296,6212,76,1180668.9972368423,614740.4472368422,Kubšice
534820,2117,189,1021093.1862433865,737754.0789417994,Chlumín
583286,6209,804,1149991.9164801002,599117.3714552236,Lelekovice
576492,5213,271,1046997.6411070107,608142.3653505527,Lukavice
541389,2107,231,1077279.7168831164,765245.9805194802,Svaté Pole
568767,6102,64,1087967.3931250002,674786.4971875002,Chrtníč
553581,3202,149,1096312.5926174496,863414.884899329,Draženov
583171,6209,306,1152182.2688562097,602982.2259477123,Jinačovice
573345,5207,102,1009230.5504901963,672371.109509804,Podůlší
540901,2107,912,1075398.8539473687,756785.5967434216,Nový Knín
596108,6115,76,1117645.147105263,647757.502631579,Matějov
584410,6211,173,1201182.9893641626,607931.6209248556,Dobré Pole
584762,6213,412,1192615.1030097099,606015.1440291265,Pasohlávky
531189,2108,1614,1065525.3026270154,783501.963488229,Hořovice
573361,5207,71,1010457.8250704227,667989.2191549299,Soběraz
539155,2105,799,1066768.997584479,753368.9316145182,Čisovice
561096,6110,87,1131344.5811494251,718340.8967816096,Hojovice
559911,3211,251,1070460.4484860555,810903.5371314738,Klabava
593257,6205,491,1165757.5987169037,572797.7268024439,Letonice
562181,3108,88,1121427.4256818183,759414.7657954545,Křenovice
579548,5214,627,998744.4023444966,635473.4652312597,Mladé Buky
592081,7207,613,1176022.244241435,528453.7528058728,Březolupy
579386,5215,100,1002264.9646999999,648228.5750000002,Klášterská Lhota
584045,6216,1063,1171908.6465569127,588453.2067544679,Újezd u Brna
533394,2110,508,1056013.3609842507,682491.1223228347,Konárovice
595420,6101,97,1128215.1294845354,617347.6390721648,Býšovec
532070,2109,73,1036121.0743835617,756263.4194520549,Běloky
568708,6102,226,1099267.1684513262,665331.1590707967,Horní Krupá
530794,5311,115,1058723.0826086958,669867.5760869564,Trnávka
595161,6220,69,1179762.6326086957,666811.8795652176,Zblovice
579033,3211,168,1081577.357738095,808504.9988690475,Kornatice
595098,6220,573,1186827.4140488654,659713.4032460729,Vranov nad Dyjí
586455,6218,441,1204261.8733106568,529436.509727891,Nová Lhota
582484,6201,245,1137818.9167346933,585131.0726122453,Šošůvka
593389,6205,170,1166308.135,560206.5680588234,Nemochovice
564583,2120,74,1095249.3810810812,780128.0405405408,Starosedlský Hrádek
579092,5203,200,1007459.8489499995,652124.8077499998,Borovnice
500151,7101,36,1113820.1738888891,516430.1477777777,Luboměř pod Strážnou
549916,6114,127,1130621.3949606293,630428.8062992126,Pikárec
582557,6201,117,1140847.685726496,600813.413162393,Újezd u Černé Hory
593753,6220,698,1182208.5594985678,665981.1030085962,Bítov
517666,7109,163,1146425.0503680992,535154.8767484666,Říkovice
538094,2103,4261,1034140.9135977471,723757.764667918,Brandýs nad Labem-Stará Boleslav
541583,2120,162,1088148.8169135803,783564.7694444441,Vysoká u Příbramě
561428,5101,94,981396.8465957445,715983.464787234,Bohatice
585211,7213,1250,1158436.8660799998,518884.1454719995,Fryšták
548987,6110,46,1116796.965652174,702181.2604347822,Útěchovice
566721,4207,311,1013000.2277813506,780023.2808681668,Smolnice
588164,6112,33,1149229.8069696971,682187.6475757575,Volevčice
566527,4210,174,1021211.3208620694,808813.8794827585,Očihov
549614,3108,63,1100214.557936508,779626.425873016,Myslín
549002,6110,128,1135222.9344531249,710033.5815625003,Včelnička
549738,6216,162,1166491.6203703699,588832.895864198,Ponětovice
534005,2104,2179,1071638.4746627042,676429.9430243237,Čáslav
558974,3206,157,1047761.8622929929,798872.4774522288,Chříč
595349,6114,90,1139917.9324444446,633229.4096666666,Březejc
539945,3210,130,1091254.7690000006,824501.6983846155,Dolce
539066,2103,1046,1040548.2262619508,725099.4349043967,Zeleneč
589390,7108,195,1141128.1172307692,553240.838974359,Čelčice
565041,2121,65,1043493.2204615382,803600.4716923077,Břežany
572012,2115,73,1010134.2269863018,712648.1371232879,Kovanec
596990,6101,53,1114301.4250943395,621282.0652830189,Velké Janovice
596523,6108,76,1126271.396184211,632250.7769736839,Radešín
553590,3209,102,1081018.4733333332,816945.3037254908,Nezbavětice
564117,5105,1440,967569.095312502,693615.7765972221,Chrastava
561789,6110,74,1138247.280945946,705906.4983783782,Rodinov
552780,7109,155,1144579.495483871,521976.53400000004,Křtomil
590835,6113,90,1158378.5080000004,647276.2502222226,Klučov
595853,6115,73,1126765.519589041,640109.1573972604,Kněževes
575101,5311,249,1062556.30373494,665542.3904417668,Jankovice
552178,7105,154,1110397.4678571424,561101.9066883117,Haňovice
582174,6217,88,1130542.082272727,608456.389318182,Osiky
584002,6217,2383,1142658.7229836357,609121.1223415863,Tišnov
537446,2118,836,1027168.0694258373,697626.2951674634,Loučeň
582603,6201,357,1139354.7741176477,587840.8618487397,Vavřinec
583529,6213,77,1180424.5831168827,607538.7663636365,Odrovice
585131,7211,196,1162112.6446938785,511671.9731632655,Březová
562386,3114,240,1173045.8211666655,725329.5261249996,Hamr
503304,7107,298,1127763.099966442,547595.255973154,Kožušany-Tážaly
555762,4103,603,1029332.9154892194,831901.6983250409,Žlutice
571792,2111,206,1025954.6282038833,744097.1354854371,Kozomín
562351,4202,822,969868.7132116782,740825.1034184912,Benešov nad Ploučnicí
599425,2124,71,1027055.1909859155,759112.9083098593,Želenice
540129,2120,521,1088055.967907869,767498.7000383874,Dolní Hbity
594300,6220,384,1191767.2223958329,640654.2151041667,Kuchařovice
536474,3111,58,1135272.5703448278,801242.7217241378,Němčice
532762,2124,261,1021466.6604214553,774920.0256704977,Pozdeň
589322,7108,488,1145106.8556557384,561547.2694877044,Brodek u Prostějova
541702,3215,98,1054355.3902040818,870027.4867346941,Lom u Tachova
561771,6109,22,1122836.0036363637,708295.2763636365,Vysoká Lhota
571288,2105,229,1067877.032925764,755522.8856768563,Zahořany
504955,5304,87,1068382.4942528738,639678.3036781609,Dvakačovice
540102,3207,59,1108772.3081355935,802497.3825423731,Nezdřev
566314,4210,876,1024268.6063013687,811120.7565068493,Kryry
597724,8103,268,1085868.353880597,523197.1435074627,Razová
598178,8108,863,1112055.8278215528,460233.19427578227,Horní Bludovice
530841,2101,2033,1071764.8688539136,734511.9033005415,Týnec nad Sázavou
592323,7207,410,1173576.0378536591,537491.0246097564,Kudlovice
536717,2115,106,1013198.062735849,709845.4950000005,Strenice
599638,2118,265,1031456.1406415085,692718.3099999998,Hrubý Jeseník
532738,2109,236,1037617.2017796609,764249.9169915259,Pletený Újezd
596175,6217,653,1129682.3700765686,614821.1490505358,Nedvědice
559300,3208,1675,1071195.5685313493,835581.851355224,Nýřany
558567,3212,288,1080022.6460416648,833427.3542013888,Vstiš
536792,3111,112,1133235.4942857136,794363.8189285712,Přední Zborovice
559491,3208,903,1070805.617508305,832747.3201328903,Tlučná
587958,6105,194,1123665.6810824738,665608.7417010311,Střítež
540668,3212,128,1078320.0266406245,847162.3749218745,Honezovice
549584,3108,588,1111969.0681972783,781009.4852210884,Mirotice
545341,3102,893,1154744.8093729005,762187.6624300119,Zliv
513148,2110,89,1059796.556404495,696330.3386516855,Polní Voděrady
539031,2122,486,1060217.7446502056,725746.406893004,Všestary
595462,6108,86,1106216.612093023,625767.9852325581,Daňkovice
538396,4107,139,1018219.0806474825,872007.5950359709,Šabina
534501,2112,280,1074667.3470357133,685239.897464286,Úmonín
545554,3103,653,1181907.8962787138,774316.2600918832,Kájov
547182,8109,546,1092163.9481135532,479113.3871611719,Kozmice
568104,4214,454,981280.875572687,754900.5803524231,Malečov
513504,2120,174,1080417.198333333,769797.9627586211,Dlouhá Lhota
581101,5313,120,1066094.8002499999,608915.5034166665,Velká Skrovnice
565911,4205,125,996127.35152,745505.2986399999,Vrutice
532134,2126,84,1100470.4153571432,737318.7880952379,Ješetice
512281,7109,262,1142451.6954580152,530886.0920610686,Beňov
550035,3107,125,1111542.0825599995,758928.0387200001,Zbelítov
510556,6106,94,1174154.3147872337,660090.8643617022,Láz
574261,5211,287,1028420.5388153312,621730.0789198608,Nahořany
534587,2104,934,1070547.575235545,670914.2327623131,Vrdy
574040,5206,154,1023468.3624675323,633001.5789610388,Heřmanice
587206,6112,37,1154131.4532432435,684390.4835135136,Horní Myslová
529303,2101,2644,1078789.0521747398,728288.4596028754,Benešov
572471,5304,121,1069110.146280992,640815.1428099172,Vejvanovice
540609,7106,312,1102835.623205128,572766.7674038459,Pavlov
577227,5109,103,993899.0571844666,678883.6332038835,Klokočí
598968,8102,1830,1095079.649497268,460325.85444808716,Dolní Lutyně
549461,7205,354,1169805.7605649722,530848.8561581922,Pohořelice
596345,6114,383,1142707.059634464,628164.6938120099,Osová Bítýška
507644,3105,47,1143584.171276596,729969.8225531915,Újezdec
599433,2109,243,1043265.1297530864,762430.509876543,Svárov
514055,7109,1667,1148997.0301319761,546265.6784583081,Kojetín
569470,6102,124,1097618.1503225802,669520.5770161294,Skuhrov
555282,6207,181,1188225.1514364646,589705.2466298342,Kurdějov
593818,6220,103,1178628.0198058253,650118.1740776699,Boskovštejn
549681,3108,282,1104937.5626950336,769937.0482978722,Orlík nad Vltavou
573507,5210,936,1005909.7130876074,661524.8444764955,Stará Paka
564311,5102,139,950735.867913669,683223.5161870504,Pertoltice
570079,7104,386,1132518.9868393773,521463.7806476681,Týn nad Bečvou
552607,8106,130,1119540.678230769,456901.53153846157,Dolní Tošanovice
546879,4207,256,1011977.6521875005,783191.8951562509,Líšťany
553671,3204,1585,1088326.198832811,857836.8331924283,Horšovský Týn
549134,6109,139,1107228.0964748194,706706.2879856114,Vyklantice
548561,6110,1197,1142019.446449458,696250.129749373,Počátky
535982,3113,148,1189032.410405405,745172.735202703,Kamenná
534081,2112,209,1085929.994784689,702478.9719138752,Chabeřice
582727,6202,93,1128212.7037634407,600492.1530107529,Zbraslavec
550175,6219,181,1145922.361491713,580048.7821546963,Podomí
579238,5203,243,1012340.5446090528,647969.7532921806,Horní Brusnice
549282,5207,91,1019282.9670329669,667416.8832967031,Butoves
588741,7202,284,1155388.8289436616,524747.8852112673,Martinice
579599,5214,377,1006432.4223076914,637744.7087798406,Pilníkov
554014,8110,1168,1131591.0818835602,439208.88292808156,Návsí
565814,4205,1646,987195.1608748483,740414.8034386402,Úštěk
570974,2115,156,1013792.0259615385,698709.4055128207,Kolomuty
589802,7108,323,1132076.240897832,565024.5420123844,Ohrozim
582123,6217,44,1133309.7031818181,610841.7313636363,Ochoz u Tišnova
566985,4216,4511,1007913.9315451155,801027.501163824,Žatec
550337,3116,160,1152302.7666874998,819856.8549999999,Kvilda
566837,3211,151,1057277.884304636,807609.098145695,Němčovice
571032,2115,121,1019706.1503305783,697347.7621487604,Pěčice
561177,6110,54,1133024.7179629635,691037.58,Nová Buková
585769,7204,210,1173989.1891904767,508556.56480952393,Slopné
562335,4202,10344,965478.2412412988,747781.0177793877,Děčín
554651,4102,82,1014230.5123170731,880161.6817073175,Milhostov
596655,6101,368,1126311.6252173914,620728.4329347825,Rožná
551929,8103,178,1070440.3265168536,532116.8433146067,Andělská Hora
545210,7206,372,1144744.5393817206,480943.2749193545,Vigantice
541087,2123,269,1096883.9404460955,752721.1698513002,Počepice
501794,7107,575,1133400.501130435,546615.9239304349,Dub nad Moravou
536245,3103,123,1179053.3569105694,767350.0098373983,Srnín
579734,5214,519,995829.1550674373,636814.1654142579,Svoboda nad Úpou
571920,5314,241,1084618.6872614112,623806.6744813276,Nové Hrady
581666,6202,137,1130741.2345255467,595072.4524087593,Jabloňany
562688,3114,100,1155185.5997999995,734063.9868999998,Klec
536369,3101,46,1103679.360652174,793738.8215217389,Hornosín
586587,6218,2322,1199600.9938070616,550302.2798105077,Strážnice
588971,7202,216,1151253.614861111,529809.5583333335,Rymice
560561,4107,63,1027070.6058730161,858610.6776190479,Nová Ves
588342,6106,77,1165918.3990909092,657151.3533766232,Vícenice
538710,2101,442,1068718.663552035,730937.3224886875,Řehenice
562548,3105,69,1147764.1928985508,707699.0860869564,Bednárec
541141,3211,50,1059781.6848,802057.9264,Chomle
565695,4208,259,993971.4726640929,763571.6822007726,Sulejovice
552038,7105,106,1112633.0620754717,563724.9433018864,Loučka
532321,2124,101,1018276.3377227723,772154.6998019802,Hořešovice
591165,6106,165,1172919.207636363,670730.9021212119,Mladoňovice
500062,7210,723,1138203.262199169,494330.95863070554,Krhová
532193,2101,700,1069680.2980285704,724161.5161571429,Lštění
583596,6216,843,1164090.8865836295,603301.887876631,Ostopovice
550388,6106,143,1164140.9036363638,664245.3190909091,Martínkov
537888,2110,257,1047825.0316731512,703443.2006225677,Tatce
575569,5309,120,1049918.4088333333,654248.0268333333,Rohoznice
538183,3208,71,1068458.110140845,840707.923943662,Kbelany
550311,6107,45,1158193.511111111,636473.2913333335,Třesov
585441,7204,278,1177537.5691007182,517918.54942446057,Ludkovice
530816,2125,676,1089438.6939940837,705556.7889940825,Trhový Štěpánov
538558,2103,442,1029640.8219457015,732720.8765610856,Nová Ves
586226,6210,278,1183863.485287769,556328.8884172657,Ježov
545040,6106,64,1176085.04328125,674849.1240625,Radotice
563854,5110,399,983505.3437844604,674046.5256390971,Zásada
587575,6105,82,1128816.0573170735,655630.4619512192,Nadějov
579629,5214,223,1004587.0638116597,620835.4926008965,Radvanice
595012,6220,81,1175090.3040740741,640663.9516049385,Újezd
554251,3202,77,1102078.3302597404,855883.272077922,Spáňov
585815,7213,103,1173192.3986407772,526181.2431067963,Šarovy
505188,7110,3535,1106488.2962008487,542211.2253550211,Šternberk
598852,3107,80,1109159.673,750801.527,Vlksice
597040,6101,164,1128569.7254268292,619473.4367682928,Věžná
595675,6114,52,1139157.8944230773,647432.2803846152,Horní Radslavice
530484,5105,222,981488.7745945947,686612.4475675676,Jeřmanice
591441,6113,84,1172277.0357142854,639544.0920238094,Přešovice
598607,3102,255,1165833.782078432,749784.6523921568,Hlincová Hora
598780,3107,105,1124642.149333333,756145.6768571431,Borovany
511021,8122,1802,1103841.9903995558,509204.34426193166,Vítkov
539562,2105,542,1065424.465295204,738414.3532656827,Pohoří
576042,5311,59,1051403.1849152546,661972.1283050848,Žáravice
561118,6110,53,1117525.8441509434,698355.7892452831,Bácovice
513229,7109,548,1142422.2711131384,524375.736040146,Dřevohostice
537276,2118,213,1036919.9754460098,700197.6690610322,Kamenné Zboží
531944,2102,786,1051001.3927989802,765331.2275318056,Vráž
569356,7102,619,1048399.4021647815,541940.4393699517,Česká Ves
584029,6216,868,1162686.569009217,605485.56437788,Troubsko
567876,4213,234,983090.7895726498,770999.9484615382,Žalany
545473,3103,442,1178142.5960180997,762462.0170588243,Dolní Třebonín
536504,3111,46,1140673.529782609,803259.6410869566,Vacovice
583511,6208,298,1173051.5070134231,611978.5174832213,Nové Bránice
591416,6113,183,1152109.2523497262,638529.1307103822,Pozďatín
595152,6220,83,1180342.944698795,661062.9559036146,Zálesí
537357,2113,586,1044806.5047952211,711922.4854436857,Kounice
549193,5207,205,1008282.7988292688,677514.7559024385,Zámostí-Blata
562882,4215,3154,954475.9043753971,716433.2566550426,Varnsdorf
558371,3209,2065,1076584.1178305093,816165.4743389816,Starý Plzenec
536750,3111,45,1137789.7013333333,786576.1191111112,Kváskovice
556378,3205,409,1098703.713960881,841653.4022493884,Chudenice
536571,7113,116,1090441.1835344827,559925.5319827583,Kamenná
586013,7205,464,1166688.7335991382,534259.0456465515,Žlutava
529702,2126,379,1097276.946728231,738661.2648812662,Heřmaničky
562092,5101,513,979156.262982457,706732.594522417,Stráž pod Ralskem
555941,3205,463,1124409.276565874,835995.0020302368,Čachrov
500496,7107,14130,1121540.6576157094,546184.6706985182,Olomouc
549231,6110,1293,1142192.2400773389,700510.171245166,Žirovnice
540927,3211,125,1050075.8710399994,792969.2641599999,Čilá
592382,7207,410,1179992.996878048,532127.2586585361,Mistřice
592099,7208,436,1198863.4063302744,518931.26050458726,Březová
597686,7110,164,1104405.907804878,527534.6731707318,Norberčany
568872,7107,326,1130248.6493558276,547764.2496625766,Charváty
579394,5203,203,1015168.3350738911,636006.5576354675,Kocbeře
587257,7203,89,1170624.921573033,553277.4559550564,Zástřizly
553034,3112,152,1119740.8693421055,745451.5210526317,Řepeč
565857,4205,211,989837.9701895731,760896.6829857819,Velké Žernoseky
595268,6108,361,1125616.9718282549,630166.9633518008,Bobrová
555525,4103,280,1034668.5567499998,830526.7498571426,Pšov
590266,6113,6305,1152326.2418334924,650834.6019635327,Třebíč
588598,7201,112,1142725.5381249995,510693.72741071426,Komárno
574376,5206,257,1030475.4354085596,634013.4989494167,Rasošky
534706,2119,155,1029877.6026451607,674207.4365161286,Chroustov
586854,6105,81,1127654.825308642,651971.414691358,Arnolec
552135,3112,110,1135773.2634545453,748680.5098181821,Březnice
553999,3202,152,1084831.044078948,871239.8873026315,Mutěnín
566942,3211,95,1077119.5802105262,808737.7915789476,Raková
576964,5107,1661,994138.0413245027,671098.1769295601,Semily
538281,2122,853,1069093.1009730378,721600.3563892142,Kaliště
556947,4103,195,1017005.889435898,847010.4938974362,Pila
569607,8114,95,1073651.0696842107,511364.1938947369,Býkov-Láryšov
574554,5206,288,1026426.7531597217,639167.3013194442,Velichovky
546330,4202,215,961051.7023255816,731122.2835348832,Kunratice
523453,7109,89,1139849.5429213485,519195.1230337078,Žákovice
552640,8121,571,1126100.9952539399,451490.57005253964,Řeka
579289,3211,43,1083642.9939534885,802204.491860465,Vísky
596566,6115,119,1104197.1878151263,645238.7100840337,Radostín
534447,2102,283,1059547.5307773843,776655.6913074205,Chodouň
546488,3211,84,1065546.583333333,795507.7686904761,Sirá
554081,3202,117,1103187.1662393166,863210.4852136755,Pasečnice
597716,8114,182,1049310.1064835156,506736.76258241787,Osoblaha
549266,3107,748,1122071.0561096247,755960.4524999994,Bernartice
545163,7212,1440,1153965.6185833323,472582.63922916667,Velké Karlovice
534463,2108,113,1059840.4223008845,784491.4132743361,Točník
556955,3205,882,1109334.2991836723,821168.0285714284,Plánice
575755,5311,125,1068452.4616799995,659890.0232,Stojice
575429,5309,734,1048341.8799591275,644971.7341280649,Opatovice nad Labem
573892,5211,393,1032938.490534352,621650.284885497,Bohuslavice
590703,6113,122,1152970.7460655733,660667.45557377,Chlístov
549975,3107,123,1119528.689512194,757922.2542276421,Veselíčko
572080,5304,994,1089768.8418611677,626875.8054426558,Proseč
533858,2110,571,1052499.2956392283,688762.1730823108,Veltruby
578126,5312,132,1113352.3150000002,600206.7613636362,Chrastavec
547484,5109,155,1002686.3480000002,678336.9972258063,Ktová
584916,6207,423,1192997.1241843966,598604.2997163123,Strachotín
591041,6113,152,1160991.1942763152,646534.2871710527,Lipník
541851,3205,57,1113679.5649122805,839637.2919298243,Klenová
590487,6113,169,1144102.0136686377,658204.9005917155,Číchov
594130,6220,378,1203052.2068253972,618413.8968783065,Hrabětice
576247,5202,587,1036283.0417546846,603126.9695911411,Deštné v Orlických horách
500135,7107,49,1122902.9279591837,526241.1124489798,Kozlov
531359,2104,157,1076447.9817834396,673594.9146496817,Horky
579874,5214,723,993087.9470401108,629953.1285062246,Žacléř
534196,2112,407,1061584.7675429967,677688.8775184267,Svatý Mikuláš
548511,6109,1587,1116244.7439193465,710526.2238752367,Pacov
547441,3104,424,1157354.9190801873,690463.7515094333,Volfířov
573744,5212,71,1038289.6088732397,659892.0035211268,Zdechovice
588806,7203,117,1163903.9376923083,557736.9417094016,Nítkovice
534129,2112,587,1082557.215144803,704436.1921976152,Kácov
566055,3205,136,1093011.416544117,833604.386029412,Vřeskovice
517101,7101,509,1119190.360609038,517581.33801571676,Potštát
531499,2114,148,1016816.3375000005,727157.5102702704,Hostín
538043,2122,703,1054693.023442389,722833.3564011387,Babice
513270,2110,93,1052021.2504301071,675838.5850537638,Lipec
568384,4214,97,979483.7301030924,748444.2440206186,Zubrnice
540986,7111,458,1074320.7567467242,553321.4976200872,Sobotín
569011,6111,267,1088339.969026216,678220.1010486888,Leština u Světlé
552747,3112,163,1108632.7798773013,731888.8188343563,Nemyšl
599280,3110,71,1136902.7232394365,742991.4002816901,Komárov
560618,4107,98,1022159.1793877548,865728.7697959184,Rovná
531260,2112,67,1087635.1811940297,697014.6320895519,Dolní Pohleď
551864,8114,72,1051562.335833334,512641.28430555563,Dívčí Hrad
566934,4210,704,1022706.2403409095,815916.7587642043,Vroutek
574546,5209,502,1021194.2143227094,617287.6862151397,Kramolna
585891,7209,1486,1176802.061191118,497197.722422611,Valašské Klobouky
564681,2110,112,1065727.5690178568,698854.7475892863,Drahobudice
592137,7207,150,1178083.945333333,525822.8511999999,Částkov
595292,6115,430,1123767.355860466,647758.2983720928,Bohdalov
537217,2119,202,1044106.1627227715,689455.116831683,Choťánky
593974,6220,410,1205132.464658536,625752.1179756094,Dyjákovice
539805,2105,286,1035487.461853147,746592.6381118878,Únětice
590380,6107,323,1160168.4356965935,628490.0630650151,Březník
517445,7104,68,1136698.565,520946.55117647053,Radotín
597911,8114,379,1056529.3951187334,517508.8047493399,Třemešná
563218,4204,245,1012231.2772244895,820841.3681224494,Mašťov
561339,6110,46,1104737.2293478257,703394.9610869564,Chýstovice
552160,7105,303,1106813.3764356433,552285.7064026407,Pňovice
586048,6218,861,1194598.1139953556,538660.290360046,Blatnice pod Svatým Antonínkem
536172,2115,223,1014927.2729147978,707362.8031838565,Krnsko
561169,3215,300,1069296.0760999995,881307.5704666667,Rozvadov
547263,3104,967,1150993.1308790077,693689.3293174764,Studená
592862,7207,586,1179984.1441467577,543293.1285153591,Zlechov
593371,6215,296,1166578.400371622,575991.292736487,Němčany
541761,2121,410,1048142.0582195112,791416.2734146334,Hřebečníky
586129,6210,573,1180237.0230191962,577485.7203315882,Dambořice
574708,5209,140,1019748.7705714286,622434.1145000005,Žernov
578908,5308,310,1090763.3711290322,583988.2739677414,Třebařov
564664,2120,72,1096478.6970833333,773473.4879166665,Bukovany
564800,2106,228,1051652.3480701759,719719.2250877194,Hradešín
557951,3201,331,1093164.5581268873,819763.387250755,Letiny
582204,6202,58,1122352.0815517239,602665.9506896551,Petrov
548839,5203,76,1019225.2314473685,645050.6236842108,Zábřezí-Řečice
570702,5205,87,1030475.5327586206,642282.387126437,Račice nad Trotinou
510939,8117,508,1088575.3202755896,491725.7687992129,Velké Hoštice
507628,3105,108,1145064.4279629625,727336.4800925927,Pleše
571547,5304,577,1071651.956343155,632498.6422530322,Chroustovice
577031,5104,102,1003300.8826470592,654569.6500980393,Bukovina u Čisté
535583,2115,351,1013505.2900284892,696652.6661253561,Březno
578371,5308,43,1102165.266046512,585574.8383720932,Malíkov
506664,3211,169,1080976.6965680467,800088.9126627219,Skořice
537209,3109,121,1155875.7980991737,786661.3261157023,Žernovice
537462,2118,219,1026140.0128767114,693496.8192237441,Mcely
546461,3114,850,1170609.3786235275,722999.877447058,Chlum u Třeboně
569160,6104,226,1090967.5004867243,660351.6190707961,Nová Ves u Chotěboře
530221,3208,56,1068692.6146428573,842244.773214286,Hněvnice
541753,3205,116,1096852.8568965518,837723.1353448278,Ježovy
554961,4103,6371,1010924.0688494741,851163.6911787789,Karlovy Vary
587249,6105,213,1127287.913708919,659092.5401877933,Jamné
595187,6220,165,1186844.6184242426,633364.2754545452,Žerotice
552968,7101,57,1136083.2749122807,509700.0096491227,Horní Těšice
575739,5309,296,1064144.397297297,652087.0988513518,Starý Mateřov
514446,7109,100,1128293.8243,532483.2247,Lazníčky
510343,8117,411,1086644.3406082718,504182.56510948896,Stěbořice
592587,7207,98,1172882.125408163,550093.1691836733,Staré Hutě
531278,2112,129,1078529.7841085272,683700.9704651163,Paběnice
539775,2105,262,1030659.6820610688,748229.7029389316,Tursko
568929,6102,402,1105577.3444776104,675835.381069651,Krásná Hora
590975,6107,93,1152246.6282795696,624755.3317204299,Krokočín
558869,3208,454,1070381.4548017606,843499.2593392062,Heřmanova Huť
567086,3208,140,1061724.099285714,826453.6948571431,Příšov
533220,2106,269,1046314.8663197025,715515.0745353161,Břežany II
591394,6106,197,1178048.1302538072,672059.1326903555,Police
561185,3215,384,1063488.3824999984,871924.0989322908,Staré Sedliště
506621,4103,74,1026461.9078378383,829553.8781081077,Čichalov
562491,3105,65,1157268.2561538462,710074.774923077,Kačlehy
531103,2102,238,1053287.4669747897,762602.0676470592,Bubovice
588652,7203,215,1146606.9974418615,538693.592744186,Kyselovice
596256,6115,403,1119283.1834987586,644745.3980645167,Nové Veselí
517569,7109,125,1132244.92424,531578.0467199999,Radvanice
561711,3105,497,1153227.7867605623,706976.2266599592,Blažejov
552089,7107,269,1116893.7660966548,541488.8063568769,Tovéř
562947,4212,250,942733.2427999995,735400.9416799993,Vilémov
572241,5304,1616,1084362.2827599011,633855.1948638599,Skuteč
561819,6103,60,1119087.1806666667,683387.0575,Mysletín
587028,6105,558,1121440.0324731166,663664.8713440859,Dobronín
564893,4211,284,999848.7027464788,751405.2176408448,Hrobce
589527,7108,180,1145583.8697777775,559101.871611111,Hradčany-Kobeřice
587320,6105,56,1119500.0467857143,678681.575357143,Kalhov
569313,6111,69,1091655.7334782614,683693.5528985508,Prosíčka
531405,2112,74,1060674.582837838,676046.0868918921,Kobylnice
562815,3114,107,1161677.719158878,738910.8893457943,Dunajovice
549070,5207,61,1013054.1473770491,674567.4427868853,Březina
582077,6201,66,1141435.9360606063,599037.7834848483,Milonice
536539,3111,59,1137086.0323728817,791906.6623728814,Milejovice
507237,8121,865,1123475.6469710977,454486.7400809253,Komorní Lhotka
569135,7109,112,1136214.805714286,541315.0576785712,Císařov
534251,2104,114,1079002.1850877197,671479.6319298247,Okřesaneč
564176,5105,314,973010.6979617834,696379.6750000005,Kryštofovo Údolí
586536,6210,78,1182896.7735897433,556508.0005128204,Skalka
573434,7213,313,1170921.360063898,526337.667827476,Lhota
547662,6109,346,1117304.4598554913,714530.1126300583,Cetoraz
573931,5209,188,1016569.7997340423,629000.2226595745,Brzice
546470,5203,90,1024354.7153333335,638216.924555556,Litíč
546950,8103,40,1086736.7959999996,527446.0462499999,Nová Pláň
571474,5304,555,1086505.8674054053,652754.9650270267,Horní Bradlo
569640,6104,280,1088997.7693928557,664385.7414285708,Uhelná Příbram
554693,4102,106,1018753.95754717,880060.4862264153,Nebanice
531421,2104,58,1080261.5801724142,679403.1756896549,Šebestěnice
584975,6204,1263,1211903.5589707033,592715.859564529,Valtice
541133,2123,244,1087383.3899999997,743983.4872131147,Prosenická Lhota
572497,5302,210,1093598.4063809523,643660.5972380949,Vítanov
