id,x,y,town,type,data
2039,1005643.68,789340.71,Postoloprty,apartment,{}
2040,1005643.68,789340.71,Postoloprty,apartment,{}
2041,1005643.68,789340.71,Postoloprty,apartment,{}
2042,1005643.45,789362.56,Postoloprty,apartment,{}
2043,1005643.45,789362.56,Postoloprty,apartment,{}
2044,1005643.45,789362.56,Postoloprty,apartment,{}
2045,1005643.45,789362.56,Postoloprty,apartment,{}
2046,1005643.45,789362.56,Postoloprty,apartment,{}
2047,1005643.45,789362.56,Postoloprty,apartment,{}
2048,1005643.45,789362.56,Postoloprty,apartment,{}
2049,1005762.98,789582.94,Postoloprty,apartment,{}
2050,1005967.94,789646.06,Postoloprty,apartment,{}
2051,1005650.84,789101.33,Postoloprty,apartment,{}
2052,1005640.59,789088.7,Postoloprty,apartment,{}
2053,1005991.61,790398.05,Postoloprty,apartment,{}
2054,1005988.39,789688.22,Postoloprty,apartment,{}
2055,1005777.52,790222.75,Postoloprty,apartment,{}
2056,1005714.55,789853.82,Postoloprty,apartment,{}
2057,1005755.3,789895.65,Postoloprty,apartment,{}
2058,1005391.55,790069.8,Postoloprty,apartment,{}
2059,1005368.1,790057.16,Postoloprty,apartment,{}
2060,1005767.14,789840.41,Postoloprty,apartment,{}
2061,1005767.14,789840.41,Postoloprty,apartment,{}
2062,1005509.14,789857.63,Postoloprty,apartment,{}
2063,1005940.29,789557.96,Postoloprty,apartment,{}
2064,1005939.62,789550.49,Postoloprty,apartment,{}
2065,1005938.8,789542.88,Postoloprty,apartment,{}
2066,1005492.33,789577.18,Postoloprty,apartment,{}
2067,1005964.22,789881.15,Postoloprty,apartment,{}
2068,1005553.58,789120.29,Postoloprty,apartment,{}
2069,1005553.58,789120.29,Postoloprty,apartment,{}
2070,1005553.58,789120.29,Postoloprty,apartment,{}
2071,1005553.58,789120.29,Postoloprty,apartment,{}
2072,1005553.58,789120.29,Postoloprty,apartment,{}
2073,1005553.58,789120.29,Postoloprty,apartment,{}
2074,1005553.58,789120.29,Postoloprty,apartment,{}
2075,1005553.58,789120.29,Postoloprty,apartment,{}
2076,1005553.58,789120.29,Postoloprty,apartment,{}
2077,1005553.58,789120.29,Postoloprty,apartment,{}
2078,1005553.58,789120.29,Postoloprty,apartment,{}
2079,1005553.58,789120.29,Postoloprty,apartment,{}
2080,1005553.58,789120.29,Postoloprty,apartment,{}
2081,1005553.58,789120.29,Postoloprty,apartment,{}
2082,1005553.58,789120.29,Postoloprty,apartment,{}
2083,1005569.99,789126.24,Postoloprty,apartment,{}
2084,1005569.99,789126.24,Postoloprty,apartment,{}
2085,1005569.99,789126.24,Postoloprty,apartment,{}
2086,1005569.99,789126.24,Postoloprty,apartment,{}
2087,1005569.99,789126.24,Postoloprty,apartment,{}
2088,1005569.99,789126.24,Postoloprty,apartment,{}
2089,1005569.99,789126.24,Postoloprty,apartment,{}
2090,1005569.99,789126.24,Postoloprty,apartment,{}
2091,1005569.99,789126.24,Postoloprty,apartment,{}
2092,1005569.99,789126.24,Postoloprty,apartment,{}
2093,1005569.99,789126.24,Postoloprty,apartment,{}
2094,1005569.99,789126.24,Postoloprty,apartment,{}
2095,1005569.99,789126.24,Postoloprty,apartment,{}
2096,1005569.99,789126.24,Postoloprty,apartment,{}
2097,1005569.99,789126.24,Postoloprty,apartment,{}
2098,1006102.84,790487.44,Postoloprty,apartment,{}
2099,1006042.85,790511.95,Postoloprty,apartment,{}
2100,1005789.73,789986.41,Postoloprty,apartment,{}
2101,1006070.5,790466.59,Postoloprty,apartment,{}
2102,1005746.67,789829.66,Postoloprty,apartment,{}
2103,1005746.67,789829.66,Postoloprty,apartment,{}
2104,1005337.27,790022.59,Postoloprty,apartment,{}
2105,1005816.04,789285.46,Postoloprty,apartment,{}
2106,1005816.04,789285.46,Postoloprty,apartment,{}
2107,1005829.04,789164.59,Postoloprty,apartment,{}
2108,1005758.73,789753.62,Postoloprty,apartment,{}
2109,1005741.08,789864.97,Postoloprty,apartment,{}
2110,1005744.3,789842.08,Postoloprty,apartment,{}
2111,1005754.4,789785.59,Postoloprty,apartment,{}
2112,1005748.63,789818.35,Postoloprty,apartment,{}
2113,1005757.2,789763.53,Postoloprty,apartment,{}
2114,1005761.99,789868.35,Postoloprty,apartment,{}
2115,1005760.96,789877.4,Postoloprty,apartment,{}
2116,1005763.47,789860.34,Postoloprty,apartment,{}
2117,1005306.35,790022.42,Postoloprty,apartment,{}
2118,1005336.29,789983.14,Postoloprty,apartment,{}
2119,1005751.69,789798.28,Postoloprty,apartment,{}
2120,1005257.48,790118.42,Postoloprty,apartment,{}
2121,1005257.48,790118.42,Postoloprty,apartment,{}
2122,1005756.78,789773.3,Postoloprty,apartment,{}
2123,1005807.12,789984.78,Postoloprty,apartment,{}
2124,1005800.64,789956.39,Postoloprty,apartment,{}
2125,1005810.47,789954.96,Postoloprty,apartment,{}
2126,1005810.47,789954.96,Postoloprty,apartment,{}
2127,1005824.74,789539.54,Postoloprty,apartment,{}
2128,1005742.76,789854.36,Postoloprty,apartment,{}
2129,1005767.67,789830.45,Postoloprty,apartment,{}
2130,1005771.05,789808.95,Postoloprty,apartment,{}
2131,1005335.55,790007.27,Postoloprty,apartment,{}
2132,1005246.95,790160.22,Postoloprty,apartment,{}
2133,1005781.01,789959.56,Postoloprty,apartment,{}
2134,1005781.01,789959.56,Postoloprty,apartment,{}
2135,1005693.66,790024.27,Postoloprty,apartment,{}
2136,1005693.66,790024.27,Postoloprty,apartment,{}
2137,1005764.5,789851.67,Postoloprty,apartment,{}
2138,1005324.07,790243.65,Postoloprty,apartment,{}
2139,1005272.7,790199.27,Postoloprty,apartment,{}
2140,1005206.23,790145.68,Postoloprty,apartment,{}
2141,1005769.09,789819.46,Postoloprty,apartment,{}
2142,1005772.76,789800.41,Postoloprty,apartment,{}
2143,1005843.72,789982.61,Postoloprty,apartment,{}
2144,1005843.72,789982.61,Postoloprty,apartment,{}
2145,1005829.34,789982.44,Postoloprty,apartment,{}
2146,1005284.48,790149.62,Postoloprty,apartment,{}
2147,1005200.8,790108.35,Postoloprty,apartment,{}
2148,1005227.37,790085.33,Postoloprty,apartment,{}
2149,1005227.37,790085.33,Postoloprty,apartment,{}
2150,1005263.84,790180.87,Postoloprty,apartment,{}
2151,1005287.67,790214.04,Postoloprty,apartment,{}
2152,1005246.41,790098.35,Postoloprty,apartment,{}
2153,1005246.41,790098.35,Postoloprty,apartment,{}
2154,1005419.56,790186.72,Postoloprty,apartment,{}
2155,1005183.16,790117.85,Postoloprty,apartment,{}
2156,1005224.52,790135.85,Postoloprty,apartment,{}
2157,1005868.24,789296.31,Postoloprty,apartment,{}
2158,1005868.24,789296.31,Postoloprty,apartment,{}
2159,1005868.24,789296.31,Postoloprty,apartment,{}
2160,1005228.74,790171.65,Postoloprty,apartment,{}
2161,1005807.57,790194.33,Postoloprty,apartment,{}
2162,1005265.57,790055.4,Postoloprty,apartment,{}
2163,1005265.57,790055.4,Postoloprty,apartment,{}
2164,1005829.42,789953.5,Postoloprty,apartment,{}
2165,1005515.49,789577.49,Postoloprty,apartment,{}
2166,1005515.49,789577.49,Postoloprty,apartment,{}
2167,1005301.81,789993.06,Postoloprty,apartment,{}
2168,1005301.81,789993.06,Postoloprty,apartment,{}
2169,1006071.42,790523.27,Postoloprty,apartment,{}
2170,1005552.64,790087.95,Postoloprty,apartment,{}
2171,1005278.85,790129.14,Postoloprty,apartment,{}
2172,1005278.85,790129.14,Postoloprty,apartment,{}
2173,1005750.16,789808.86,Postoloprty,apartment,{}
2174,1005774.47,789792.15,Postoloprty,apartment,{}
2175,1005756.71,789885.71,Postoloprty,apartment,{}
2176,1005335.35,789970.54,Postoloprty,apartment,{}
2177,1006066.8,790302.56,Postoloprty,apartment,{}
2178,1006173.51,790724.6,Postoloprty,apartment,{}
2179,1005555.24,790096.76,Postoloprty,apartment,{}
2180,1005546.77,790062.91,Postoloprty,apartment,{}
2181,1005302.23,789971.12,Postoloprty,apartment,{}
2182,1005537.59,790038.02,Postoloprty,apartment,{}
2183,1005540.42,790047.04,Postoloprty,apartment,{}
2184,1005542.62,790054.91,Postoloprty,apartment,{}
2185,1005547.78,790071.85,Postoloprty,apartment,{}
2186,1005550.21,790079.4,Postoloprty,apartment,{}
2187,1005670.47,789626.34,Postoloprty,apartment,{}
2188,1005336.76,789995.1,Postoloprty,apartment,{}
2189,1005304.35,789981.84,Postoloprty,apartment,{}
2190,1005703.0,789050.0,Postoloprty,apartment,{}
2191,1005868.41,789315.21,Postoloprty,apartment,{}
2192,1004936.17,789008.15,Postoloprty,apartment,{}
2193,1005799.35,790301.39,Postoloprty,apartment,{}
2194,1005951.19,790464.67,Postoloprty,apartment,{}
2195,1005922.47,790472.29,Postoloprty,apartment,{}
2196,1006084.76,790597.51,Postoloprty,apartment,{}
2197,1006080.02,790340.67,Postoloprty,apartment,{}
2198,1005979.28,790453.45,Postoloprty,apartment,{}
2199,1006009.95,789891.83,Postoloprty,apartment,{}
2200,1006069.11,790382.01,Postoloprty,apartment,{}
2201,1005868.66,789305.79,Postoloprty,apartment,{}
